,equation
0,"\begin{equation}\label{metric}
ds^2 = -n^2(t,y,z) dt^2 + a^2(t,y,z) d\Sigma_{k} ^2 + b^2(t,y,z)
dy^2 + c^2(t,y,z) dz^2 \, ,
\"
1,"\begin{equation}\label{z}
z = {\cal R}(t) \, .
\"
2,"\begin{equation}\label{excurv}
K_{MN} = \eta^L _M \bigtriangledown _L \tilde n_N \, ,
\"
3,"\begin{equation}\label{eta}
\eta_{MN} = g_{MN} - \tilde n_M \tilde n_N
\"
4,"\begin{equation}\label{rel}
g_{MN} \tilde n^M \tilde n^N =1 \quad , \quad g_{MN} \tilde n^M u^N =0
\, ,
\"
5,"\begin{equation}\label{u}
u^A = \left\{ {{dt}\over {d\tau}}, 0,0,0,0,{{dz}\over{d\tau}} \right\}
\, .
\"
6,"\begin{equation}\label{dtdtau}
d\tau = n(t,{\cal R}(t)) \sqrt{ 1- {{c^2(t,{\cal R}(t))}\over
{n^2(t,{\cal R}(t))} } \dot {\cal R}^2}\, dt \equiv n \gamma^{-1} dt \, .
\"
7,"\begin{equation}\label{unew}
u^A = {\gamma \over n} \left\{ 1,0,0,0,0,\dot{\cal R}\right\}\, ,
\"
8,"\begin{equation}\label{ntilde}
\tilde n^A = \left\{ {{c \, \dot{\cal R}}\over {n^2
\sqrt{1-{{c^2}\over{n^2}} \dot{\cal R}^2}}},0,0,0,0,{1 \over
{c\sqrt{1-{{c^2}\over{n^2}} \dot{\cal R}^2 }}} \right\} \,. 
\"
9,"\begin{equation}\label{em}
T^{(b)} _{MN} = {{\delta (z-z_0)} \over c} \left\{ (\rho +p) u_M u_N +
p \, \eta_{MN} \right\}\, .
\"
10,"\begin{equation}\label{tab}
\hat T_{AB} \equiv T_{AB} - {1 \over 4} T \eta_{AB} \, .
\"
11,"\begin{equation}\label{israel}
[ K_{\mu\nu} ] = -\kappa_{(6)} ^2 \hat T_{\mu\nu} \, ,
\"
12,"\begin{equation}\label{mirror}
[K_{\mu\nu}] = K_{\mu\nu} (t,{\cal R}(t)^+) - K_{\mu\nu} (t,{\cal
  R}(t)^-) = -2K_{\mu\nu} (t,{\cal R}(t)) \, .
\"
13,"\begin{equation}\label{bhmetric}
ds^2 = - h(z) dt^2 + a^2(z) d\Sigma_k ^2 + h^{-1}
(z) dz^2 \, ,
\"
14,"\begin{equation}\label{az}
a(z) = {z \over l} \, ,
\"
15,"\begin{equation}\label{spacediff}
d\Sigma_k ^2 = {{dr^2} \over {1-kr^2}} + r^2 d\Omega_{(2)} ^2 +
(1-kr^2) dy^2 \, ,
\"
16,"\begin{equation}\label{h} 
h(z) = k + {z^2 \over l^2} - {M \over z^3} + {Q^2 \over z^6} 
\"
17,"\begin{equation}\label{geo}
\ddot {\cal R}_g + \left( {1 \over {\cal R}_g} - {3 \over 2}
  {{h'}\over h}\right) \dot {\cal R}_g^2 + {1\over 2} h \, h' - {h^2
  \over {\cal R}_g} = 0 \; . 
\"
18,"\begin{equation}\label{timedelay}
\int_0 ^{\tau_f+\Delta\tau} {{d\tau_\gamma}\over {{\cal R}(\tau_\gamma)}} =
\int_0 ^{t_f} {{dt_g}\over
{{\cal R}_g(t_g)}} \sqrt{h({\cal R}_g) - {{\dot {\cal R}_g(t)^2}\over {h({\cal R}_g)}}} \, ,
\"
19,"\begin{equation}\label{delay} 
\Delta\tau \simeq {\cal R}(t_f) \int_0 ^{t_f} dt \left({{1}\over
{{\cal R}_g(t)}} 
\sqrt{h({\cal R}_g)- {{\dot {\cal R}_g(t)^2}\over {h({\cal R}_g)}}} -
{1 \over {{\cal R}(t)}} 
{{d\tau}\over{dt}} \right) \, .
\"
20,"\begin{equation}\label{ratio}
{g \over \gamma} = { {\int_0 ^{t_f} {{dt}\over {{\cal R}_g(t)}}
\sqrt{h({\cal R}_g)- {{\dot {\cal R}_g(t)^2}\over {h({\cal R}_g)}}}}
\over {\int_0 ^{t_f} {{dt}\over {{\cal R}(t)}} {{d\tau}\over{dt}}} }
\, . 
\"
21,"\begin{equation}\label{frozen}
z = {\cal R} (t) = \bar{\cal R} = const. \, .
\"
22,"\begin{equation}\label{adiabatic}
\delta p = v_s ^2 \delta\rho \, ,
\"
23,"\begin{equation}\label{fluctuation}
{{\ddot{\delta{\cal R}}}\over h^2} + \left( m_h ^2 + (3+ 4 \, v_s ^2)
  m_a ^2 \right) \delta{\cal R} = 0 \, ,
\"
24,"\begin{equation}\label{rhoflu}
{{\kappa_{(6)} ^2} \over 8} \delta\rho = m_a ^2 \delta{\cal R} \, .
\"
