,equation
0,"\begin{equation}
\label{star}
\ast\equiv\exp \frac{i\theta^{\mu\nu}}{2} \Big(
{\stackrel\leftarrow\partial}_{\mu} {\stackrel\rightarrow\partial}_{\nu}
-{\stackrel\leftarrow\partial}_{\nu}{\stackrel\rightarrow\partial}_{\mu}
\Big),
\"
1,"\begin{equation}
\label{a1}
S=\hat{S}_M+\hat{S}_{CS},
\"
2,"\begin{equation}
\label{ncsa}
\hat{S}_{CS}=\frac{m}{2}\epsilon^{\mu\nu\rho} 
\int d^3x  \left( \hat{A}_\mu \partial_\nu  \hat{A}_\rho +\frac{2}{3}
 \hat{A}_\mu \ast \hat{A}_\nu \ast \hat{A}_\rho \right)
\"
3,"\begin{equation}
\hat{S}_M=-\frac{1}{4}\int d^3x \hat{F}_{\mu\nu}\hat{F}^{\mu\nu}.
\"
4,"\begin{equation}
\label{fn}
\hat{F}_{\mu\nu}=\partial_\mu\hat{A}_\nu-\partial_\nu\hat{A}_\mu
-i\hat{A}_\mu\ast\hat{A}_\nu+i\hat{A}_\nu \ast\hat{A}_\mu .
\"
5,"\begin{equation}
\hat{\delta}_{\hat{\lambda}}\hat{A}^\mu = \partial^\mu \hat{\lambda}+i\hat{\lambda}\ast \hat{A}^\mu 
-i\hat{A}^\mu \ast \hat{\lambda}.
\"
6,"\begin{equation}
\label{eqr}
\hat{A}^\mu(A) + \hat{\delta}_{\hat{\lambda}}\hat{A}^\mu (A) =
\hat{A}^\mu(A+\delta_\lambda A) ,
\"
7,"\begin{equation}
\label{cvf}
\hat{A}^\mu=A^\mu -\theta^{\rho \nu} (A_\rho\partial_\nu A_\mu-\frac{1}{2}A_\rho\partial_\mu A_\nu).
\"
8,"\begin{equation}
\hat{S}_{CS}=\frac{m}{2}\epsilon^{\mu\nu\rho} 
\int d^3x   A_\mu \partial_\nu  A_\rho .
\"
9,"\begin{equation}
\label{a2}
S=\int d^3x \left\{ -\frac{1}{4}\left[ F_{\mu\nu} F^{\mu\nu} 
+{\cal L}(\theta ,F) \right]
+\frac{m}{2}
\epsilon^{\mu\nu\rho} A_\mu \partial_\nu  A_\rho \right\},
\"
10,"\begin{equation}
\label{lte}
L_\theta (F)= 2\theta_{\mu \nu}F^{\nu\rho} F_{\rho \sigma} F^{\sigma \mu}
-{1}{2}\theta_{\mu \nu} F^{\mu \nu} F_{\rho \sigma}F^{\rho \sigma}.
\"
11,"\begin{equation}
\label{eqm}
\partial_\nu \left[  \epsilon_{\mu \nu\rho} (B_\rho - m  A_\rho ) -
\frac{1}{2}
\frac{\delta {\cal L}}{\delta F_{\nu \mu }} \right] =0,
\"
12,"\begin{equation}
\label{sol1}
A_\mu = \frac{1}{m}B_\mu +\frac{1}{m}b_\mu (\theta, B).
\"
13,"\begin{equation}
\label{kb}
b_\mu(\theta , B)+\frac{1}{4} \epsilon_{\mu \nu \rho }
{\cal K}^{\nu \rho }_\theta(\frac{H}{m}+\frac{h(\theta ,B )}{m} ) =0,
\"
14,"\begin{equation}
\label{spn}
\theta^{ij}=\theta \epsilon^{ij},\ \theta^{0i}=0,
\"
15,"\begin{equation}
\label{fol}
L_\theta(F)=\theta F_{12}F_{\mu \nu}F^{\mu \nu}.
\"
16,"\begin{equation}
\label{dcs}
S_{{\rm NCS}}  =   \int d^3x \left\{
\frac{1}{2m} \epsilon_{\mu \nu \rho }\left[ B^\mu \partial^\nu B^\rho
+b^\mu(\theta ,B) \partial^\nu b^\rho(\theta ,B) \right] 
 -\frac{1}{4}{\cal L} \left (\theta ,\frac{H}{m}+\frac{h(\theta ,B)}{m}\right)
\right\} .
\"
17,"\begin{equation}
\label{deqm}
\epsilon_{\mu \nu \rho} \partial^\nu \left(  B^\rho 
+ b^\rho (\theta ,B))  \right)
-4\epsilon_{\sigma \nu  \rho}\partial^\kappa 
\left[ G^\sigma _{\kappa \mu}(H) \partial^\nu b^\rho \right] =0,
\"
18,"\begin{equation}
\label{dg}
\frac{\delta b^\mu (\theta ,B(y) )}{\delta H^{\nu \rho }(x)  }
= G_{\nu \rho }^\mu (H) \delta^3 (x-y).
\"
19,"\begin{equation}
\epsilon_{\mu \nu \rho} \partial^\nu (B^\rho 
+b^\rho_\theta )  =0.
\"
20,"\begin{equation}
\label{csin}
S_{NCS}\equiv \int d^3x
\epsilon_{\mu \nu \rho}{\cal B}^\mu  (B, \theta) \partial^\nu {\cal B}^\rho (B, \theta ).
\"
21,"\begin{equation}
\epsilon_{\mu \nu \rho}B^\mu_\theta H^{\rho \nu} 
=\frac{m}{2}L_\theta (\frac{H}{m}),
\"
22,"\begin{equation}
\label{star}
\ast\equiv\exp \frac{i\theta^{\mu\nu}}{2} \Big(
{\stackrel\leftarrow\partial}_{\mu} {\stackrel\rightarrow\partial}_{\nu}
-{\stackrel\leftarrow\partial}_{\nu}{\stackrel\rightarrow\partial}_{\mu}
\Big),
\"
23,"\begin{equation}
\label{a1}
S=\hat{S}_M+\hat{S}_{CS},
\"
24,"\begin{equation}
\label{ncsa}
\hat{S}_{CS}=\frac{m}{2}\epsilon^{\mu\nu\rho} 
\int d^3x  \left( \hat{A}_\mu \partial_\nu  \hat{A}_\rho +\frac{2}{3}
 \hat{A}_\mu \ast \hat{A}_\nu \ast \hat{A}_\rho \right)
\"
25,"\begin{equation}
\hat{S}_M=-\frac{1}{4}\int d^3x \hat{F}_{\mu\nu}\hat{F}^{\mu\nu}.
\"
26,"\begin{equation}
\label{fn}
\hat{F}_{\mu\nu}=\partial_\mu\hat{A}_\nu-\partial_\nu\hat{A}_\mu
-i\hat{A}_\mu\ast\hat{A}_\nu+i\hat{A}_\nu \ast\hat{A}_\mu .
\"
27,"\begin{equation}
\hat{\delta}_{\hat{\lambda}}\hat{A}^\mu = \partial^\mu \hat{\lambda}+i\hat{\lambda}\ast \hat{A}^\mu 
-i\hat{A}^\mu \ast \hat{\lambda}.
\"
28,"\begin{equation}
\label{eqr}
\hat{A}^\mu(A) + \hat{\delta}_{\hat{\lambda}}\hat{A}^\mu (A) =
\hat{A}^\mu(A+\delta_\lambda A) ,
\"
29,"\begin{equation}
\label{cvf}
\hat{A}^\mu=A^\mu -\theta^{\rho \nu} (A_\rho\partial_\nu A_\mu-\frac{1}{2}A_\rho\partial_\mu A_\nu).
\"
30,"\begin{equation}
\hat{S}_{CS}=\frac{m}{2}\epsilon^{\mu\nu\rho} 
\int d^3x   A_\mu \partial_\nu  A_\rho .
\"
31,"\begin{equation}
\label{a2}
S=\int d^3x \left\{ -\frac{1}{4}\left[ F_{\mu\nu} F^{\mu\nu} 
+{\cal L}(\theta ,F) \right]
+\frac{m}{2}
\epsilon^{\mu\nu\rho} A_\mu \partial_\nu  A_\rho \right\},
\"
32,"\begin{equation}
\label{lte}
L_\theta (F)= 2\theta_{\mu \nu}F^{\nu\rho} F_{\rho \sigma} F^{\sigma \mu}
-{1}{2}\theta_{\mu \nu} F^{\mu \nu} F_{\rho \sigma}F^{\rho \sigma}.
\"
33,"\begin{equation}
\label{eqm}
\partial_\nu \left[  \epsilon_{\mu \nu\rho} (B_\rho - m  A_\rho ) -
\frac{1}{2}
\frac{\delta {\cal L}}{\delta F_{\nu \mu }} \right] =0,
\"
34,"\begin{equation}
\label{sol1}
A_\mu = \frac{1}{m}B_\mu +\frac{1}{m}b_\mu (\theta, B).
\"
35,"\begin{equation}
\label{kb}
b_\mu(\theta , B)+\frac{1}{4} \epsilon_{\mu \nu \rho }
{\cal K}^{\nu \rho }_\theta(\frac{H}{m}+\frac{h(\theta ,B )}{m} ) =0,
\"
36,"\begin{equation}
\label{spn}
\theta^{ij}=\theta \epsilon^{ij},\ \theta^{0i}=0,
\"
37,"\begin{equation}
\label{fol}
L_\theta(F)=\theta F_{12}F_{\mu \nu}F^{\mu \nu}.
\"
38,"\begin{equation}
\label{dcs}
S_{{\rm NCS}}  =   \int d^3x \left\{
\frac{1}{2m} \epsilon_{\mu \nu \rho }\left[ B^\mu \partial^\nu B^\rho
+b^\mu(\theta ,B) \partial^\nu b^\rho(\theta ,B) \right] 
 -\frac{1}{4}{\cal L} \left (\theta ,\frac{H}{m}+\frac{h(\theta ,B)}{m}\right)
\right\} .
\"
39,"\begin{equation}
\label{deqm}
\epsilon_{\mu \nu \rho} \partial^\nu \left(  B^\rho 
+ b^\rho (\theta ,B))  \right)
-4\epsilon_{\sigma \nu  \rho}\partial^\kappa 
\left[ G^\sigma _{\kappa \mu}(H) \partial^\nu b^\rho \right] =0,
\"
40,"\begin{equation}
\label{dg}
\frac{\delta b^\mu (\theta ,B(y) )}{\delta H^{\nu \rho }(x)  }
= G_{\nu \rho }^\mu (H) \delta^3 (x-y).
\"
