,equation
0,"\begin{equation}
4\left(-\nabla_\mu\nabla^\mu\Phi+\nabla_\mu\Phi\nabla^\mu\Phi\right) =
R -2\Lambda
-\frac{1}{12}H_{\alpha\beta\gamma}H^{\alpha\beta\gamma}
-\kappa^2T_3\;e^\Phi\;V(T)\sqrt{g^{-1}X},
\label{dilaton2}
\"
1,"\begin{equation}
\nabla_\mu H^{\mu\nu\lambda}=2\nabla_\mu\Phi H^{\mu\nu\lambda},
\label{kr2}
\"
2,"\begin{equation}\label{V1}
V(T)=\left\{
\begin{array}{ll}
\frac{T^{2}}{8}\exp\left(1-\frac{T^{2}}{8}\right) & \mbox{for small $T$
but $T\ge 1$} \\
\exp\left(-\frac{T}{2}\right) & \mbox{for large $T$} 
\end{array}
,
\right.
\"
3,"\begin{equation}\label{V2}
V(T)=\left\{
\begin{array}{ll}
\exp\left(-\frac{T^{2}}{8\ln 2}\right) & \mbox{for small $T$ but $T\ge 0$} \\
\exp\left(-\frac{T}{\sqrt{2}}\right) & \mbox{for large $T$}
\end{array}
.
\right.
\"
4,"\begin{equation}\label{V3}
V(T)=\left(1+\frac{T}{T_{0}}\right)\exp\left(-\frac{T}{T_{0}}\right).
\"
5,"\begin{equation}\label{V4}
V(T)=\frac{1}{{\rm cosh}\left(\frac{T}{T_{0}}\right)}
\"
6,"\begin{equation}
\left(\frac{1}{v^{2}}\frac{\partial^{2}}{\partial t^{2}}-\nabla^{2}\right)
\phi=0.
\"
7,"\begin{equation}
\nabla^{2}\phi=0
\"
8,"\begin{equation}\label{carr}
\frac{d^{2}}{dt^{2}}\phi=0.
\"
9,"\begin{equation}\label{tact}
S_{T}=-T_{3}\int d^{4}x V(T)\sqrt{1+\partial_{\mu}T\partial^{\mu}T},
\"
10,"\begin{equation}\label{taeq1}
\frac{1}{\sqrt{-\bar{\eta}}}\partial_{\mu}\left(V\sqrt{-\bar{\eta}}
\bar{\eta}^{\mu\nu}\partial_{\nu}T\right)=\frac{dV}{dT},
\"
11,"\begin{equation}
S_{T}+T_{3}\int d^{4}x \approx 
T_{3}\int d^{4}x\left(-\frac{1}{2}\partial_{\mu}T
\partial^{\mu}T+\frac{1}{2T_{0}^{2}}T^{2}\right),
\"
