,equation
0,"\begin{equation}
V_i(\phi _i)=V_{0i}\exp{(-\lambda \kappa \phi _i)}
\"
1,"\begin{equation}
\label{2E}
\ddot{\phi _i}+3H\dot{\phi _i^2}+\frac{dV_i(\phi _i)}{d\phi _i}=0
\"
2,"\begin{equation}
\label{3E}
H^2=\frac{\kappa ^2}{3}\sum_{i=1}^{m}[V_i(\phi
_i)+\frac{1}{2}\dot{\phi}_i^2]
\"
3,"\begin{equation}
x_i=\frac{\kappa \dot{\phi _i}}{\sqrt{6}H}, \qquad
y_i=\frac{\kappa \sqrt{|V_i|}}{\sqrt{3}H}
\"
4,"\begin{equation}
\sum_{i=1}^{m}(x_i^2\pm y_i^2)=1
\"
5,"\begin{equation}
\frac{\dot{H}}{H^2}=-3\sum_{i=1}^{m}x_i^2
\"
6,"\begin{equation}
a\propto t^p, \qquad \textrm{where} \quad
p=\frac{1}{3\sum_{i=1}^{m}x_i^2}
\"
7,"\begin{equation}
V_i(\phi _i)=V_{0i}\exp{(-\lambda \kappa \phi _i)}
\"
8,"\begin{equation}
\label{2E}
\ddot{\phi _i}+3H\dot{\phi _i^2}+\frac{dV_i(\phi _i)}{d\phi _i}=0
\"
9,"\begin{equation}
\label{3E}
H^2=\frac{\kappa ^2}{3}\sum_{i=1}^{m}[V_i(\phi
_i)+\frac{1}{2}\dot{\phi}_i^2]
\"
10,"\begin{equation}
x_i=\frac{\kappa \dot{\phi _i}}{\sqrt{6}H}, \qquad
y_i=\frac{\kappa \sqrt{|V_i|}}{\sqrt{3}H}
\"
11,"\begin{equation}
\sum_{i=1}^{m}(x_i^2\pm y_i^2)=1
\"
12,"\begin{equation}
\frac{\dot{H}}{H^2}=-3\sum_{i=1}^{m}x_i^2
\"
13,"\begin{equation}
a\propto t^p, \qquad \textrm{where} \quad
p=\frac{1}{3\sum_{i=1}^{m}x_i^2}
\"
