,equation
0,"\begin{equation}
ds^{2}=dt^{2}-dr^{2}-\sigma ^{2}r^{2}d\Omega ^{2}_D,
\label{mmetric}
\"
1,"\begin{equation}
\left( \nabla _{i}\nabla ^{i}+m^{2}+\xi R\right) \varphi =0,\quad
\label{mfieldeq}
\"
2,"\begin{equation}
T_{ik}=\nabla _{i}\varphi \nabla _{k}\varphi +\left[ \left( \xi -\frac{1}{4}%
\right) g_{ik}\nabla _{l}\nabla ^{l}-\xi \nabla _{i}\nabla _{k}-\xi R_{ik}%
\right] \varphi ^{2}.  \label{mTik}
\"
3,"\begin{equation}
R_{2}^{2}=R_{3}^{3}=\cdots =R_{D}^{D}=n\frac{\sigma ^{2}-1}{\sigma
^2 r^{2}},\quad R=n(n+1)\frac{\sigma ^{2}-1}{\sigma ^2r^{2}},
\label{mRictens}
\"
4,"\begin{equation}
\left( A_{1}+B_{1}n^{i}\nabla _{i}\right) \varphi (x)=0
\label{mrobcond}
\"
5,"\begin{equation}
\langle 0|T_{ik}(x)|0\rangle =\lim_{x^{\prime }\rightarrow
x}\partial _{i}\partial _{k}^{\prime }\langle 0|\varphi (x)\varphi
(x^{\prime })|0\rangle +\left[ \left( \xi -\frac{1}{4}\right)
g_{ik}\nabla _{l}\nabla ^{l}-\xi \nabla _{i}\nabla _{k}-\xi
R_{ik}\right] \langle 0|\varphi ^{2}(x)|0\rangle ,
\label{mvevEMT}
\"
6,"\begin{equation}
\langle 0|\varphi (x)\varphi (x^{\prime })|0\rangle =\sum_{\alpha
}\varphi _{\alpha }(x)\varphi _{\alpha }^{\ast }(x^{\prime }),
\label{mfieldmodesum}
\"
7,"\begin{equation}
\varphi _{\alpha }(x)=\beta _{\alpha }r^{-n/2}J_{\nu _{l}
}(\lambda r)Y(m_{k};\vartheta ,\phi )e^{-i\omega
t},\,\,l=0,1,2,\ldots , \label{meigfunc}
\"
8,"\begin{equation}
0\leq m_{n-1}\leq m_{n-2}\leq \cdots \leq m_{1}\leq l,\quad
-m_{n-1}\leq m_{n}\leq m_{n-1},  \label{mnumbvalues}
\"
9,"\begin{equation}\label{condposnu}
  \xi \geq -\frac{n}{4(n+1)(\sigma ^{-2}-1)}.
\"
10,"\begin{equation}
\int \left| \varphi _{\alpha }(x)\right|
^{2}\sqrt{-g}dV=\frac{1}{2\omega }, \label{normcond}
\"
11,"\begin{equation}
\int \left| Y(m_{k};\vartheta ,\phi )\right| ^{2}d\Omega =N(m_{k})
\label{harmint}
\"
12,"\begin{equation}
\beta _{\alpha }^{2}=\frac{\lambda T_{\nu _{l} }(\lambda a)}{%
N(m_{k})\omega a\sigma ^{D-1}},  \label{normcoef}
\"
13,"\begin{equation}
T_{\nu }(z)=\frac{z}{(z^{2}-\nu ^{2})J_{\nu }^{2}(z)+z^{2}J_{\nu
}^{^{\prime }2}(z)}.  \label{teka}
\"
14,"\begin{equation}
AJ_{\nu _{l} }(z)+BzJ_{\nu _{l} }^{\prime }(z)=0,\quad z=\lambda
a,\quad A=A_{1}+ \frac{B_{1} n}{2a},\quad B=-\frac{B_{1}}{a}.
\label{eigenmodes}
\"
15,"\begin{equation}
\bar{F}(z)\equiv AF(z)+BzF^{\prime }(z).  \label{barnot}
\"
16,"\begin{equation}
\langle 0|\varphi (x)\varphi (x^{\prime })|0\rangle =\langle 0_{{\rm m}%
}|\varphi (x)\varphi (x^{\prime })|0_{{\rm m}}\rangle +\langle
\varphi (x)\varphi (x^{\prime })\rangle _{b},  \label{unregWight1}
\"
17,"\begin{equation}
\langle 0_{{\rm m}}|\varphi (x)\varphi (x^{\prime })|0_{{\rm
m}}\rangle = \frac{1}{2nS_{D}\sigma ^{D-1}}\sum_{l=0}^{\infty
}\frac{2l+n}{(rr^{\prime })^{n/2}} C_{l}^{n/2}(\cos \theta
)\int_{0}^{\infty }dz\,\frac{ze^{i\sqrt{z^{2}+m^{2}}(t^{\prime
}-t)}}{\sqrt{z^{2}+m^{2}}}J_{\nu _{l} }(zr)J_{\nu _{l}
}(zr^{\prime }), \label{Mink}
\"
18,"\begin{equation}
\langle 0_{{\rm m}}|\varphi (x)\varphi (x^{\prime })|0_{{\rm
m}}\rangle = \frac{1}{2\pi nS_{D}\sigma ^{D-1}}\sum_{l=0}^{\infty
}\frac{2l+n}{(rr^{\prime })^{(n+1)/2} }C_{l}^{n/2}(\cos \theta
)Q_{\nu _{l} -1/2}\left( \frac{r^{2}+r^{\prime 2}-(t-t^{\prime
})^{2}+i\epsilon }{2rr^{\prime }}\right) , \label{Mink1}
\"
19,"\begin{equation}\label{renphi2form}
\langle 0_{{\rm m}}|\varphi ^2(x)|0_{{\rm m}}\rangle _{{\rm
ren}}=\frac{1}{r^{D-1}}\left[ A^{(D)}(\sigma , \xi
)+B^{(D)}(\sigma ,\xi )\ln (\mu r)\right] ,
\"
20,"\begin{equation}
C_{l}^{n/2}(1)=\frac{\Gamma (l+n)}{\Gamma (n)l!} , \label{Cl1}
\"
21,"\begin{equation}
\langle \varphi ^{2}(x)\rangle _{b}=-\frac{1}{\pi
ar^{n}S_{D}\sigma ^{D-1}} \sum_{l=0}^{\infty }D_{l}\int_{ma
}^{\infty }dz\ \frac{\bar{K}_{\nu _{l} }(z)}{\bar{I}_{\nu _{l}
}(z)}\frac{zI_{\nu _{l} }^{2}(zr/a)}{\sqrt{z^{2}-m^{2}a^{2}}},
\label{regsquare}
\"
22,"\begin{equation}
D_{l}=(2l+D-2)\frac{\Gamma (l+D-2)}{\Gamma (D-1)\,l!}
\label{Dlang}
\"
23,"\begin{equation}\label{asympsubint}
  l^n\frac{\exp\left\{ 2\nu _{l} \left[ \eta (zr/a)-\eta (z)\right]
  \right\}}{\sqrt{1+(zr/a)^2}}, \quad \eta (z)=\sqrt{1+z^2}+\ln
  \frac{z}{1+\sqrt{1+z^2}},
\"
24,"\begin{equation}\label{asympleadterm}
\langle \varphi ^{2}(x)\rangle _{b}\approx \frac{(1-2\delta
_{B0})\Gamma \left( \frac{D-1}{2}\right)}{(4\pi
)^{(D+1)/2}(a-r)^{D-1}}.
\"
25,"\begin{equation}\label{limitrto0}
\langle \varphi ^{2}(x)\rangle _{b}\approx -\frac{\Gamma ^{-2}(\nu
_0+1)}{2^{2\nu _0}\pi a ^{D-1}S_D\sigma ^{D-1}}\left(
\frac{r}{a}\right) ^{2\nu _0-n}\int _{ma}^{\infty }dz
\frac{z^{2\nu _0+1}}{\sqrt{z^2-m^2a^2}}\frac{\bar K_{\nu
_0}(z)}{\bar I_{\nu _0}(z)},\quad r\to 0,
\"
26,"\begin{equation}\label{nu0}
  \nu _0=\frac{n}{2}\left[ 1+4(\sigma ^{-2}-1)
  \frac{n+1}{n}\xi  \right] ^{1/2 }.
\"
27,"\begin{equation}\label{phi2sigll1}
\langle \varphi ^{2}(x)\rangle _{b}\approx \frac{(1-2\delta
_{B0})\exp \left[-2\tilde \nu \ln (a/r)\right]}{(8\pi \tilde \nu
)^{1/2}r^{n}S_D\sigma ^{D-1}\sqrt{a^2-r^2}},\quad \tilde \nu
=\frac{1}{\sigma }\sqrt{n(n+1)\xi },\quad \sigma \ll 1.
\"
28,"\begin{equation}\label{phi2sigll1b}
\langle \varphi ^{2}(x)\rangle _{b}\approx -\frac{1}{\pi a
r^nS_D\sigma ^{D-1}}\int _{ma}^{\infty }dz \frac{\bar
K_{n/2}(z)}{\bar
I_{n/2}(z)}\frac{zI^2_{n/2}(zr/a)}{\sqrt{z^2-m^2a^2}},\quad \xi
=0,\quad \sigma \ll 1.
\"
29,"\begin{equation}
\langle 0|T_{i}^{k}|0\rangle ={\rm diag}\left( \varepsilon
,-p,-p_{\perp },\ldots ,-p_{\perp }\right) ,  \label{diagEMT}
\"
30,"\begin{equation}\label{compdecomp}
  q=q_m+q_b,\quad q=\varepsilon ,\,p,\,p_{\perp },
\"
31,"\begin{equation}
r\frac{dp_i}{dr}+(D-1)(p_i-p_{\perp i})=0,\quad i=m,b.
\label{conteq}
\"
32,"\begin{equation}\label{renEMTpuremon}
q_m =\frac{1}{r^{D+1}}\left[ q_m^{(1)}+q_m^{(2)}\ln (\mu r)\right]
,
\"
33,"\begin{equation}\label{relcoef}
p_m^{(1)}=-\frac{D-1}{2}p_{\perp
m}^{(1)}+\frac{1}{2}p_m^{(2)},\quad
p_m^{(2)}=-\frac{D-1}{2}p_{\perp m}^{(2)}.
\"
