,equation
0,"\begin{equation}
S_{fi} =
\langle f |
T_{\stackrel{\;}{\scriptscriptstyle\!\! W}} exp
\left\{
-i \int\limits_{}^{}
H_{int} dx
\right\}
|\, i \rangle.
\label{1.1}
\"
1,"\begin{equation}
V(p_1, \ldots , p_n) =
\sum\limits_{a=1}^{M+N} T^{(a)} F_a\ ,
\label{1.2}
\"
2,"\begin{equation}
[\pi , \nu ] \equiv
[{\pi}_1,...,{\pi}_n; {\nu}_1,...,{\nu}_{3n-10}]\ ,
\label{1.3}
\"
3,"\begin{equation}
{\pi}_i \equiv p^2_i - m^2_i\ .
\label{1.4}
\"
4,"\begin{equation}
V(p_1, \ldots , p_n) \stackrel{on\, shell} {\sim}
\sum\limits_{a=1}^{M} T^{(a)} F_a(\pi = 0, \nu)\ .
\label{1.5}
\"
5,"\begin{equation}
M_i \geq m + {\mu}
\label{1.6}
\"
6,"\begin{equation}
(x, {\nu}_x)\ , \ \ \ \ \ \ \ \ x=(s,t,u)\ ,
\label{1.7}
\"
7,"\begin{equation}
{\nu}_s = t-u\ , \ \ \ \ \
{\nu}_t = u-s\ , \ \ \ \ \
{\nu}_u = s-t\ .
\label{1.8}
\"
8,"\begin{equation}
M(s,t,u) = \sum\limits_{i,j,k=0}^{\infty} a_{ijk} s^i t^j u^k +
           \sum\limits_{R_s}^{} \frac{N_s(s,t,u)}{s-M^2_R} +
           \sum\limits_{R_t}^{} \frac{N_t(s,t,u)}{t-M^2_R} +
           \sum\limits_{R_u}^{} \frac{N_u(s,t,u)}{u-M^2_R}\
\label{1.9}.
\"
9,"\begin{equation}
M(s,t,u) =
 \sum\limits_{i=0}^{\infty}{\alpha}^{(s)}_i(s) {\nu}_s^i +
 \sum\limits_{R_t}^{}
      \frac{\rho^{(st)}(s)}{(\sigma - 2M^2_R)-s+{\nu}_s} +
 \sum\limits_{R_u}^{}
      \frac{\rho^{(su)}(s)}{(\sigma - 2M^2_R)-s-{\nu}_s}\ ;
\label{1.10}
\"
10,"\begin{equation}
M(s,t,u) =
 \sum\limits_{i=0}^{\infty}{\alpha}^{(t)}_i(t) {\nu}_t^i +
 \sum\limits_{R_u}^{}
      \frac{\rho^{(tu)}(t)}{(\sigma - 2M^2_R)-t+{\nu}_t} +
 \sum\limits_{R_s}^{}
      \frac{\rho^{(ts)}(t)}{(\sigma - 2M^2_R)-t-{\nu}_t}\ ;
\label{1.11}
\"
11,"\begin{equation}
M(s,t,u) =
 \sum\limits_{i=0}^{\infty}{\alpha}^{(u)}_i(u) {\nu}_u^i +
 \sum\limits_{R_s}^{}
      \frac{\rho^{(us)}(u)}{(\sigma - 2M^2_R)-u+{\nu}_u} +
 \sum\limits_{R_t}^{}
      \frac{\rho^{(ut)}(u)}{(\sigma - 2M^2_R)-u-{\nu}_u}\ .
\label{1.12}
\"
12,"\begin{equation}
B_x \{ x \in {\bf R},\ x \sim 0;\
    {\nu}_x \in {\bf C},\ |{\nu}_x| < \infty \}\ ,\\\\\
    x = (s,t,u) .
\label{1.13}
\"
