,equation
0,"\begin{equation}\label{actionRS}
 S = S_g + S_{brane},
\"
1,"\begin{equation}\label{metricrs}
ds^2=  g_{MN} d{x}^M d{x}^N = e^{2\sigma(y)} \eta_{\mu\nu}
{dx^\mu dx^\nu} +
  dy^2,
\"
2,"\begin{equation}\label{sigma}
  \partial_4 \sigma = -k\, sign(y), \quad \frac{\partial^2 \sigma}{\partial
  {y}^2} =-2k\delta(y).
\"
3,"\begin{equation}\label{metricpar}
  g_{MN} = \gamma_{MN} + \hat \kappa h_{MN},
\"
4,"\begin{equation}\label{interaction}
 \frac{\hat \kappa}{2} \int_{brane} h^{\mu\nu}(x,0) t_{\mu\nu}(x) dx,
\"
5,"\begin{equation}
\xi_M|_{ x^i,y\to\pm\infty}\to 0
\"
6,"\begin{equation}\label{mu-4}
\partial_4 ( \partial_\mu \tilde h - \partial^\nu  h_{\mu\nu})-
3\partial_4 \sigma \partial_\mu h_{44} -
\partial^{\nu}\left(\partial_{\mu}h_{\nu 4}-\partial_{\nu}h_{\mu 4}\right)= 0,
\"
7,"\begin{equation}\label{4-4}
\frac{1}{2}(\partial^\mu \partial^\nu  h_{\mu\nu} - \partial_\mu
\partial^\mu \tilde h ) - \frac{3}{2}\partial_4 \sigma \partial_4 \tilde h
+ 6 k^2 h_{44} +3\partial_4\sigma\partial^{\mu}h_{\mu 4}=0,
\"
8,"\begin{equation}\label{contracted-44}
\partial_4\left(e^{2\sigma}\partial_4 \tilde h \right)
-4\partial_4\left(e^{2\sigma}\partial_4 \sigma
h_{44}\right)-2\partial_4(e^{2\sigma}\partial^{\mu}h_{\mu 4})+
\Box h_{44} = \frac{\hat \kappa}{3}\, t_{\mu}^{\mu}(x)\delta(y),
\"
9,"\begin{equation}
\int_{-\infty}^\infty h_{44}(y)\, dy = \varphi(x),
\"
10,"\begin{equation}\label{h44t}
\Box\varphi(x) = \frac{\hat
\kappa}{3}\, \eta^{\mu\nu}t_{\mu\nu}(x)\equiv\frac{\hat \kappa}{3}\,
t(x).
\"
11,"\begin{equation}\label{xi4}
\xi_4(x,y)=\frac{1}{4}\int_{-y}^y h_{44} (x,y') dy' -\frac{1}{4C}
\int_{-y}^y F(y') dy' \int_{-\infty}^{\infty} h_{44} (x,y') dy',
\"
12,"\begin{equation}
C=\int_{-\infty}^{\infty} F(y) dy.
\"
13,"\begin{equation}\label{gaugephi}
h_{44}(x,y)=F(y)\phi(x),
\"
14,"\begin{equation}
\phi(x)=\frac{1}{C}\int_{-\infty}^{\infty} h_{44} (x,y) dy
\"
15,"\begin{equation}\label{gaugetrMuNu}
\xi_{\mu}(x,y)=e^{2\sigma}\int_{-\infty}^{y}e^{-2\sigma}
A_{\mu}\left(x^{\nu},y\,'\right)\,dy'.
\"
16,"\begin{equation}\label{remgaugetr}
\partial_{4}\left(e^{-2\sigma}\xi_{\mu}\right)=0.
\"
17,"\begin{equation}\label{substitution}
h_{\mu\nu}=b_{\mu\nu}+\frac{1}{2}\,e^{2\sigma}\gamma_{\mu\nu}\phi-
\frac{1}{2k^2}\,\sigma \,
e^{2\sigma}\partial_{\mu}\partial_{\nu}\phi.
\"
18,"\begin{equation}\label{mu-4-1}
\partial_4 ( \partial_\mu \tilde b - \partial^\nu  b_{\mu\nu})
= 0,
\"
19,"\begin{equation}\label{4-4-1}
(\partial^\mu \partial^\nu  b_{\mu\nu} - \partial_\mu
\partial^\mu \tilde b) - 3\partial_4 \sigma \partial_4 \tilde b =0,
\"
20,"\begin{equation}\label{contracted-44-1}
\partial_4\left(e^{2\sigma}\partial_4 \tilde b \right)+\frac{1}{k}
\,\Box\,\phi \delta(y)  = \frac{\hat \kappa}{3}\,
t_{\mu}^{\mu}(x)\delta(y).
\"
21,"\begin{equation}\label{phi}
\Box\,\phi = \frac{\hat \kappa k}{3} t.
\"
22,"\begin{equation}
\partial_4 \tilde b =B(x) \, e^{-2\sigma},
\"
23,"\begin{equation}\label{T}
\tilde b = b =0,
\"
24,"\begin{equation}\label{gaugecond}
 \partial^\mu  b_{\mu\nu} = 0.
\"
25,"\begin{equation}
\label{gaugetr} \xi_\mu = e^{2\sigma}\epsilon_\mu(x), \quad
\Box\epsilon_\mu = 0, \quad \partial^\mu \epsilon_\mu = 0,
\"
26,"\begin{equation}\label{fourier}
b_{\mu\nu}(x,y)=\frac{1}{(2\pi)^4}\int_{p^2>0} e^{-i\eta_{\mu\nu}p^\mu
x^\nu}\tilde b_{\mu\nu}(p,y)d^4p,
\"
27,"\begin{equation}\label{onbrane}
h_{\mu\nu}(x,0)=b_{\mu\nu}(x,0)+\frac{\hat \kappa
k}{6}\,\eta_{\mu\nu}\Box^{-1}t.
\"
28,"\begin{equation}\label{actionRS}
 S = S_g + S_{brane},
\"
29,"\begin{equation}\label{metricrs}
ds^2=  g_{MN} d{x}^M d{x}^N = e^{2\sigma(y)} \eta_{\mu\nu}
{dx^\mu dx^\nu} +
  dy^2,
\"
30,"\begin{equation}\label{sigma}
  \partial_4 \sigma = -k\, sign(y), \quad \frac{\partial^2 \sigma}{\partial
  {y}^2} =-2k\delta(y).
\"
31,"\begin{equation}\label{metricpar}
  g_{MN} = \gamma_{MN} + \hat \kappa h_{MN},
\"
32,"\begin{equation}\label{interaction}
 \frac{\hat \kappa}{2} \int_{brane} h^{\mu\nu}(x,0) t_{\mu\nu}(x) dx,
\"
33,"\begin{equation}
\xi_M|_{ x^i,y\to\pm\infty}\to 0
\"
34,"\begin{equation}\label{mu-4}
\partial_4 ( \partial_\mu \tilde h - \partial^\nu  h_{\mu\nu})-
3\partial_4 \sigma \partial_\mu h_{44} -
\partial^{\nu}\left(\partial_{\mu}h_{\nu 4}-\partial_{\nu}h_{\mu 4}\right)= 0,
\"
35,"\begin{equation}\label{4-4}
\frac{1}{2}(\partial^\mu \partial^\nu  h_{\mu\nu} - \partial_\mu
\partial^\mu \tilde h ) - \frac{3}{2}\partial_4 \sigma \partial_4 \tilde h
+ 6 k^2 h_{44} +3\partial_4\sigma\partial^{\mu}h_{\mu 4}=0,
\"
36,"\begin{equation}\label{contracted-44}
\partial_4\left(e^{2\sigma}\partial_4 \tilde h \right)
-4\partial_4\left(e^{2\sigma}\partial_4 \sigma
h_{44}\right)-2\partial_4(e^{2\sigma}\partial^{\mu}h_{\mu 4})+
\Box h_{44} = \frac{\hat \kappa}{3}\, t_{\mu}^{\mu}(x)\delta(y),
\"
37,"\begin{equation}
\int_{-\infty}^\infty h_{44}(y)\, dy = \varphi(x),
\"
38,"\begin{equation}\label{h44t}
\Box\varphi(x) = \frac{\hat
\kappa}{3}\, \eta^{\mu\nu}t_{\mu\nu}(x)\equiv\frac{\hat \kappa}{3}\,
t(x).
\"
39,"\begin{equation}\label{xi4}
\xi_4(x,y)=\frac{1}{4}\int_{-y}^y h_{44} (x,y') dy' -\frac{1}{4C}
\int_{-y}^y F(y') dy' \int_{-\infty}^{\infty} h_{44} (x,y') dy',
\"
40,"\begin{equation}
C=\int_{-\infty}^{\infty} F(y) dy.
\"
41,"\begin{equation}\label{gaugephi}
h_{44}(x,y)=F(y)\phi(x),
\"
42,"\begin{equation}
\phi(x)=\frac{1}{C}\int_{-\infty}^{\infty} h_{44} (x,y) dy
\"
43,"\begin{equation}\label{gaugetrMuNu}
\xi_{\mu}(x,y)=e^{2\sigma}\int_{-\infty}^{y}e^{-2\sigma}
A_{\mu}\left(x^{\nu},y\,'\right)\,dy'.
\"
44,"\begin{equation}\label{remgaugetr}
\partial_{4}\left(e^{-2\sigma}\xi_{\mu}\right)=0.
\"
45,"\begin{equation}\label{substitution}
h_{\mu\nu}=b_{\mu\nu}+\frac{1}{2}\,e^{2\sigma}\gamma_{\mu\nu}\phi-
\frac{1}{2k^2}\,\sigma \,
e^{2\sigma}\partial_{\mu}\partial_{\nu}\phi.
\"
46,"\begin{equation}\label{mu-4-1}
\partial_4 ( \partial_\mu \tilde b - \partial^\nu  b_{\mu\nu})
= 0,
\"
47,"\begin{equation}\label{4-4-1}
(\partial^\mu \partial^\nu  b_{\mu\nu} - \partial_\mu
\partial^\mu \tilde b) - 3\partial_4 \sigma \partial_4 \tilde b =0,
\"
48,"\begin{equation}\label{contracted-44-1}
\partial_4\left(e^{2\sigma}\partial_4 \tilde b \right)+\frac{1}{k}
\,\Box\,\phi \delta(y)  = \frac{\hat \kappa}{3}\,
t_{\mu}^{\mu}(x)\delta(y).
\"
49,"\begin{equation}\label{phi}
\Box\,\phi = \frac{\hat \kappa k}{3} t.
\"
50,"\begin{equation}
\partial_4 \tilde b =B(x) \, e^{-2\sigma},
\"
