,equation
0,"\begin{equation}
 V(\varphi){=}V_{0}+\frac{m^{2}\varphi^{2}}{2}
 + \lambda\frac{\varphi^{4}}{4}
\"
1,"\begin{equation}
 {\mathcal L}_{\text{I}}{=}\alpha
\frac{\chi^{2}\varphi^{2}}{2}
\"
2,"\begin{equation}                                                \label{4}
  V(\varphi ,\chi){=} V_0{+}\alpha\left(\chi ^2{-}\chi _c^2\right)
  \frac{\varphi^2}{2}+\lambda\frac{\varphi ^4}{4}+ \frac{m_\chi ^2\chi ^2}{2}\,.
\"
3,"\begin{equation}                                             \label{4*}
V(\varphi ,\chi)=\alpha\frac{\chi ^2\varphi^2}{2}+\lambda\frac{\varphi ^4}{4}
\"
4,"\begin{equation}                                             \label{1}
\varphi=\varphi _{\text{h}}(t)
+\varepsilon \tilde{\varphi}(\vec{x},t)\,,\qquad
\chi=\varepsilon\chi _{\text{h}}(t)+\tilde{\chi}(\vec{x},t)
\"
5,"\begin{equation}                                             \label{0*}
 a(\vec{x},t)=a_{\text{h}}(t) +\epsilon\tilde{a}(\vec{x},t)
\"
6,"\begin{equation}                                             \label{0}
H(\vec{x},t)=\frac{\dot{a}(\vec{x},t)}{a(\vec{x},t)}
\"
7,"\begin{equation}                                             \label{1*}
H(\vec{x},t)=H_{\text{h}}(t)+\epsilon \tilde{h}(\vec{x},t)
\"
8,"\begin{equation}                                        \label{3**}
  H_{\text{h}}(t)=\frac{\dot{a}_{\text{h}}(t)}{a_{\text{h}}(t)}\,.
\"
9,"\begin{equation}                                       \label{3+}
\dot{H}_{\text{h}}(t){+}H_{\text{h}}^{2}(t)=
{-}\frac{4\pi}{3m^{2}_{\text{P}}}\big(\rho_{\varphi
  0}{+}\overline{\rho_{\chi 0}}{+}
3p_{\varphi 0}{+}3\overline{p_{\chi 0}}\big)
\"
10,"\begin{equation}                              \label{dorrhoa}
 \dot{\rho}_{\varphi 0}+3H_{\text{h}}(t)(\rho_{\varphi 0}+p_{\varphi 0})
 +\frac{\partial\overline{V_{\chi}(\varphi_{\text{h}},\tilde{\chi})}}
 {\partial \varphi_{\text{h}}}\dot{\varphi}_{\text{h}}=0\,.
\"
11,"\begin{equation}                                     \label{dorrhob}
 \dot{\overline{\rho_{\chi 0}}}+3H_{\text{h}}(t)
(\overline{\rho_{\chi 0}}+\overline{p_{\chi 0}})
 -\frac{\partial\overline{V_{\chi}(\varphi_{\text{h}},\tilde{\chi})}}
 {\partial \varphi_{\text{h}}}\dot{\varphi}_{\text{h}}=0\,.
\"
12,"\begin{equation}                                      \label{fried}
 H_{\text{h}}^{2}(t)+\frac{k}{a_{\text{h}}^2(t)}
=\frac{8\pi}{3m_{\text{P}}^2}\,\rho_0
\"
13,"\begin{equation}
 x=\tilde{\chi}\,,\quad x_n=(\nabla ^nx)^2 \,,\quad y_n
 =(\nabla ^n\dot{x})^2
\"
14,"\begin{equation}                                             \label{11}
\ddot{\overline{x_n}}=2\overline{y_n}
-2\overline{x_{n+1}}/a^{2}-3H\dot{\overline{x_n}}
-2(\alpha\varphi _{\text{h}}^2+m_\chi ^2)
\overline{x_n}\,.
\"
15,"\begin{equation}                                             \label{12}
\dot{\overline{y_n}}=-6H\overline{y_n}-\dot{\overline{x_{n+1}}}/a^{2}
-(\alpha\varphi _{\text{h}}^2+m_\chi ^2)\dot{\overline{x_n}}\,.
\"
16,"\begin{equation}                                            \label{24}
  H{=}\beta\sqrt{\rho_{\varphi}{+}\rho_{\chi}}\,,\quad
  \rho_{\varphi}{=}V_{0}{+}\frac{U^{2}}{2}{-}\frac{\alpha}{2}
  \chi_{\text{c}}^{2}\Phi^{2}{+}\frac{\lambda}{4}\Phi^{4}
\"
17,"\begin{equation}                                             \label{25}
  a=a_{0}\exp{\Big(\beta\int_{\tau_{0}}^{\tau}\!\!
    \sqrt{\rho_{\varphi}(\tau')+\rho_{\chi}(\tau')}\;d\tau'\Big)}\,.
\"
18,"\begin{equation}                                   \label{drph}
 \dot{\rho}_{\varphi}(\tau)=-6H\rho_{\varphi}+(3/2)\lambda
H\Phi^{4}-\alpha X \Phi U
\"
19,"\begin{equation}
  \ddot{\Phi}(\tau)=-3H\dot{\Phi}-\alpha X\Phi-\lambda \Phi^{3}\,.
\"
20,"\begin{equation}                                       \label{omphi}
  \omega_{\Phi}\approx\sqrt{\alpha X}
\"
21,"\begin{equation}                                       \label{omX}
  \omega_{X}\approx 2\left|\Phi\right|\sqrt{\alpha }\,.
\"
22,"\begin{equation}
 V(\varphi){=}V_{0}+\frac{m^{2}\varphi^{2}}{2}
 + \lambda\frac{\varphi^{4}}{4}
\"
23,"\begin{equation}
 {\mathcal L}_{\text{I}}{=}\alpha
\frac{\chi^{2}\varphi^{2}}{2}
\"
24,"\begin{equation}                                                \label{4}
  V(\varphi ,\chi){=} V_0{+}\alpha\left(\chi ^2{-}\chi _c^2\right)
  \frac{\varphi^2}{2}+\lambda\frac{\varphi ^4}{4}+ \frac{m_\chi ^2\chi ^2}{2}\,.
\"
25,"\begin{equation}                                             \label{4*}
V(\varphi ,\chi)=\alpha\frac{\chi ^2\varphi^2}{2}+\lambda\frac{\varphi ^4}{4}
\"
26,"\begin{equation}                                             \label{1}
\varphi=\varphi _{\text{h}}(t)
+\varepsilon \tilde{\varphi}(\vec{x},t)\,,\qquad
\chi=\varepsilon\chi _{\text{h}}(t)+\tilde{\chi}(\vec{x},t)
\"
27,"\begin{equation}                                             \label{0*}
 a(\vec{x},t)=a_{\text{h}}(t) +\epsilon\tilde{a}(\vec{x},t)
\"
28,"\begin{equation}                                             \label{0}
H(\vec{x},t)=\frac{\dot{a}(\vec{x},t)}{a(\vec{x},t)}
\"
29,"\begin{equation}                                             \label{1*}
H(\vec{x},t)=H_{\text{h}}(t)+\epsilon \tilde{h}(\vec{x},t)
\"
30,"\begin{equation}                                        \label{3**}
  H_{\text{h}}(t)=\frac{\dot{a}_{\text{h}}(t)}{a_{\text{h}}(t)}\,.
\"
31,"\begin{equation}                                       \label{3+}
\dot{H}_{\text{h}}(t){+}H_{\text{h}}^{2}(t)=
{-}\frac{4\pi}{3m^{2}_{\text{P}}}\big(\rho_{\varphi
  0}{+}\overline{\rho_{\chi 0}}{+}
3p_{\varphi 0}{+}3\overline{p_{\chi 0}}\big)
\"
32,"\begin{equation}                              \label{dorrhoa}
 \dot{\rho}_{\varphi 0}+3H_{\text{h}}(t)(\rho_{\varphi 0}+p_{\varphi 0})
 +\frac{\partial\overline{V_{\chi}(\varphi_{\text{h}},\tilde{\chi})}}
 {\partial \varphi_{\text{h}}}\dot{\varphi}_{\text{h}}=0\,.
\"
33,"\begin{equation}                                     \label{dorrhob}
 \dot{\overline{\rho_{\chi 0}}}+3H_{\text{h}}(t)
(\overline{\rho_{\chi 0}}+\overline{p_{\chi 0}})
 -\frac{\partial\overline{V_{\chi}(\varphi_{\text{h}},\tilde{\chi})}}
 {\partial \varphi_{\text{h}}}\dot{\varphi}_{\text{h}}=0\,.
\"
34,"\begin{equation}                                      \label{fried}
 H_{\text{h}}^{2}(t)+\frac{k}{a_{\text{h}}^2(t)}
=\frac{8\pi}{3m_{\text{P}}^2}\,\rho_0
\"
35,"\begin{equation}
 x=\tilde{\chi}\,,\quad x_n=(\nabla ^nx)^2 \,,\quad y_n
 =(\nabla ^n\dot{x})^2
\"
36,"\begin{equation}                                             \label{11}
\ddot{\overline{x_n}}=2\overline{y_n}
-2\overline{x_{n+1}}/a^{2}-3H\dot{\overline{x_n}}
-2(\alpha\varphi _{\text{h}}^2+m_\chi ^2)
\overline{x_n}\,.
\"
37,"\begin{equation}                                             \label{12}
\dot{\overline{y_n}}=-6H\overline{y_n}-\dot{\overline{x_{n+1}}}/a^{2}
-(\alpha\varphi _{\text{h}}^2+m_\chi ^2)\dot{\overline{x_n}}\,.
\"
38,"\begin{equation}                                            \label{24}
  H{=}\beta\sqrt{\rho_{\varphi}{+}\rho_{\chi}}\,,\quad
  \rho_{\varphi}{=}V_{0}{+}\frac{U^{2}}{2}{-}\frac{\alpha}{2}
  \chi_{\text{c}}^{2}\Phi^{2}{+}\frac{\lambda}{4}\Phi^{4}
\"
39,"\begin{equation}                                             \label{25}
  a=a_{0}\exp{\Big(\beta\int_{\tau_{0}}^{\tau}\!\!
    \sqrt{\rho_{\varphi}(\tau')+\rho_{\chi}(\tau')}\;d\tau'\Big)}\,.
\"
40,"\begin{equation}                                   \label{drph}
 \dot{\rho}_{\varphi}(\tau)=-6H\rho_{\varphi}+(3/2)\lambda
H\Phi^{4}-\alpha X \Phi U
\"
41,"\begin{equation}
  \ddot{\Phi}(\tau)=-3H\dot{\Phi}-\alpha X\Phi-\lambda \Phi^{3}\,.
\"
42,"\begin{equation}                                       \label{omphi}
  \omega_{\Phi}\approx\sqrt{\alpha X}
\"
43,"\begin{equation}                                       \label{omX}
  \omega_{X}\approx 2\left|\Phi\right|\sqrt{\alpha }\,.
\"
