,equation
0,"\begin{equation}
    S = {1\over 2\kappa^2}\Bigg\{
      \int d^5X\sqrt{-G} (R -  2\Lambda + L_{m})
          +2\int d^4x\sqrt{-g}K\Bigg\}
        -{\tau}\int d^4x\sqrt{-g} , 
\label{action}
\"
1,"\begin{equation}
 ds^2= A^2(y)\left\{-dt^2+a_0^2(t)\gamma_{ij}(x^i)dx^{i}dx^{j}\right\}
           +dy^2  \, \label{metrica},
\"
2,"\begin{equation}
 ds^2= A^2(y)\left\{
  -dt^2+a_0(t)^2[\delta_{ij}+h_{ij}(t,x^i,y)]dx^{i}dx^{j}
\right\}
           +dy^2  \, , 
\label{metricape}
\"
3,"\begin{equation}
   \lambda = \kappa^4\tau^2/36+\Lambda/6 . \label{4cos}
\"
4,"\begin{equation}
{\sq}_5 \Delta_{5} (x,y;x^{\prime},y^{\prime}) = {\delta^{4}(x - x^{\prime})
\delta(y - y^{\prime}) \over {\sqrt {-G}}}\ \,, 
\label{green}
\"
5,"\begin{equation}
 \Delta(x,z;x^{\prime},z^{\prime})=u(0,z) \Delta_0(x,x') u(0,z')
+ \int_{m_0^2}^{\infty} {d m^2}\: u(m,z) \Delta_m(x,x') u(m,z')
\, ,
\label{expand-green}
\"
6,"\begin{equation}
[-\partial_z^2+V(z)]u(m,z)=m^2 u(m,z)  \; ,
\label{Schroedinger}
\"
7,"\begin{equation}
\int_{z_0}^{\infty}dz~u(0,z)^2=1.
\"
8,"\begin{equation}
\int_{z_0}^{\infty}dz~u(m,z)u(m',z)=\delta(m^2-m'^2).
\"
9,"\begin{equation}
 u'(z_0)=-{\kappa^2\tau\over 4}u(z_0).   \label{boundzero}
\"
10,"\begin{equation}
u(m,z)= { 1  \over 2i}  \sqrt{{1 \over \pi \alpha }} 
[e^{i\delta_0(\alpha)} F_1(z)-e^{-i\delta_0(\alpha)} F_2(z)] \; ,
\label{KK-wf}
\"
11,"\begin{equation}
e^{2i\delta_0(\alpha)}={ {F_2'(z_0) + {\kappa^2 \tau \over 4} F_2(z_0)} 
           \over 
         {F_1'(z_0) + {\kappa^2 \tau \over 4} F_1(z_0)} } \,, 
\label{delta}
\"
12,"\begin{equation}  
 Y={1\over\rm{sinh}^2(\sqrt{\lambda}z)}, \quad 
 X={1\over\rm{cosh}^2(\sqrt{\lambda}z)}, \quad 
 d={\sqrt{-9+4m^2/\lambda}\over 4},  
 \label{para1}
\"
13,"\begin{equation}
  b_1=- {3\over 4}-id, \quad b_2={5\over 4}-id, \quad b_3=1-2id, 
\label{para2}
\"
14,"\begin{equation}
  b_1'=- {3\over 4}+id, \quad b_2'={5\over 4}+id, \quad b_3'=1+2id . 
\label{para3}
\"
15,"\begin{equation}
   u(m,z) \to \sqrt{{1 \over \pi \alpha }} \sin{(\alpha z + \delta_\alpha)} ,
\label{asymptotic-bc}
\"
16,"\begin{equation}
u(m,z)u(m',z)={1\over m^2-m'^2}
     \left\{u(m,z)\partial_z^2u(m',z)-u(m',z)\partial_z^2u(m,z)\right\}.
\"
17,"\begin{equation}
U_0 \equiv { u(0,z_0)^2 \over 4 \pi r}
\;, \quad 
 \Delta U \equiv \int_{m_0^2}^{\infty} {d m^2} \: 
 u(m,z_0)^2 {e^{-mr} \over 4 \pi r} \; .
\label{static-approx1}
\"
18,"\begin{equation}
u(m,z_0)= - \sqrt{{1 \over \pi \alpha }} 
{ \alpha \over |F_1'(z_0) + {\kappa^2 \tau \over 4} F_1(z_0)| }, 
\label{KK-wf0}
\"
19,"\begin{equation}
 \Delta U = {1 \over 2 \pi^2 \: r } \int_{m_0}^{\infty} {d m} \: 
 { m \alpha \over F } e^{-mr}  \; , 
\quad F \equiv |F_1'(z_0) + {\kappa^2 \tau \over 4} F_1(z_0)|^2.
\label{static-approx2}
\"
20,"\begin{equation}
F \approx c_0 + c_1 m + c_2m^2 \; , 
\label{F-approx-dS} 
\"
21,"\begin{equation}
    S = {1\over 2\kappa^2}\Bigg\{
      \int d^5X\sqrt{-G} (R -  2\Lambda + L_{m})
          +2\int d^4x\sqrt{-g}K\Bigg\}
        -{\tau}\int d^4x\sqrt{-g} , 
\label{action}
\"
22,"\begin{equation}
 ds^2= A^2(y)\left\{-dt^2+a_0^2(t)\gamma_{ij}(x^i)dx^{i}dx^{j}\right\}
           +dy^2  \, \label{metrica},
\"
23,"\begin{equation}
 ds^2= A^2(y)\left\{
  -dt^2+a_0(t)^2[\delta_{ij}+h_{ij}(t,x^i,y)]dx^{i}dx^{j}
\right\}
           +dy^2  \, , 
\label{metricape}
\"
24,"\begin{equation}
   \lambda = \kappa^4\tau^2/36+\Lambda/6 . \label{4cos}
\"
25,"\begin{equation}
{\sq}_5 \Delta_{5} (x,y;x^{\prime},y^{\prime}) = {\delta^{4}(x - x^{\prime})
\delta(y - y^{\prime}) \over {\sqrt {-G}}}\ \,, 
\label{green}
\"
26,"\begin{equation}
 \Delta(x,z;x^{\prime},z^{\prime})=u(0,z) \Delta_0(x,x') u(0,z')
+ \int_{m_0^2}^{\infty} {d m^2}\: u(m,z) \Delta_m(x,x') u(m,z')
\, ,
\label{expand-green}
\"
27,"\begin{equation}
[-\partial_z^2+V(z)]u(m,z)=m^2 u(m,z)  \; ,
\label{Schroedinger}
\"
28,"\begin{equation}
\int_{z_0}^{\infty}dz~u(0,z)^2=1.
\"
29,"\begin{equation}
\int_{z_0}^{\infty}dz~u(m,z)u(m',z)=\delta(m^2-m'^2).
\"
30,"\begin{equation}
 u'(z_0)=-{\kappa^2\tau\over 4}u(z_0).   \label{boundzero}
\"
31,"\begin{equation}
u(m,z)= { 1  \over 2i}  \sqrt{{1 \over \pi \alpha }} 
[e^{i\delta_0(\alpha)} F_1(z)-e^{-i\delta_0(\alpha)} F_2(z)] \; ,
\label{KK-wf}
\"
32,"\begin{equation}
e^{2i\delta_0(\alpha)}={ {F_2'(z_0) + {\kappa^2 \tau \over 4} F_2(z_0)} 
           \over 
         {F_1'(z_0) + {\kappa^2 \tau \over 4} F_1(z_0)} } \,, 
\label{delta}
\"
