,equation
0,"\begin{equation}
 \phi^0_a=\nabla.{\vec\Pi}_a-gf_{abc}{\vec A}_b.{\vec
 \Pi}_c\approx 0,\hspace{1cm}a=1,\cdots,N^2-1,
 \label{a1}
 \"
1,"\begin{equation}
 \{A_a^i(x),\Pi_b^j(y)\}=\delta_{ab}\delta^{ij}\delta(x-y),\hspace{1cm}i,j=1,2,3,
 \"
2,"\begin{equation}
 \{{\phi^0_a}^{g_1},{\phi^0_b}^{g_2}\}=gf_{abc}{\phi^0_c}^{g_1g_2},
 \"
3,"\begin{equation}
 \{\phi,\psi\}=C\phi+D\psi,
 \label{b1}
 \"
4,"\begin{equation}
 \{\phi',\psi'\}=0.
 \label{b2}
 \"
5,"\begin{equation}
 {\vec\Pi}_a(x)=-\nabla\int_y\frac{\nabla.{\vec\Pi}_a(y)}{4\pi\left|\vec x-\vec
 y\right|}+\nabla\times\int_y\frac{\nabla\times{\vec\Pi}_a(y)}{4\pi\left|\vec
 x-\vec y\right|},
 \label{a2}
 \"
6,"\begin{equation}
 \phi^1_a(x)=\nabla.{\vec\Pi}_a-gf_{abc}{\vec A}_b.\nabla
 \times\int_y\frac{\nabla\times{\vec\Pi}_c(y)}{4\pi\left|\vec
 x-\vec y\right|}+g^2R^{(2)}_a(x),
 \label{a3}\"
7,"\begin{equation}
 \phi_a^1=\phi^0_a+gf_{abc}{\vec A}_b.\nabla\int_y\frac{\phi_c(y)}{4\pi\left|\vec x-\vec
 y\right|}.
 \"
8,"\begin{equation}
 \{\phi^2_a,\phi^2_b\}={\cal O}(g^3).
 \"
9,"\begin{equation}
 \phi^N_{a}(x)=\nabla.{\vec\Pi}_{a}(x)-gf_{abc}{\vec A}_b.
 \left[\left(\sum^{N-1}_{n=0}(-g)^n{\cal{O}}^{(n)}\right)\Pi^t\right]_a(x)-
 gf_{abc}{\vec A}_b.\left((-g)^N{\cal{O}}^N\Pi\right)_{c}(x),
 \label{a4}
 \"
10,"\begin{equation}
 {\vec \Pi}^t(x)=\nabla_x\times\int_y\frac{\nabla_y\times{\vec\Pi}_a(y)}{4\pi\left|\vec
 x-\vec y\right|}.
 \label{pit}
 \"
11,"\begin{equation}
 \left({\cal{O}}_{ab}(x,y)\right)_{ij}=f_{acb} \left(\nabla_x\frac{1}{4\pi\left|\vec x-\vec
 y\right|}\right)_i\left({\vec A}_c(y)\right)_j,\hspace{1cm}i,j=1,2,3.
 \label{defo}
 \"
12,"\begin{equation}
 ({\cal{O}} {\vec V})_a(x)=\int_y{\cal{O}}_{ab}(x,y).{\vec V}_b(y),
 \label{opv}\"
