,equation
0,"\begin{equation}
\label{eq:fp}
\beta_i(g_*)=0\ .
\"
1,"\begin{equation}
\label{eq:class}
\Gamma[g,\phi]=\int\,\mathrm{d}^4x\sqrt{g}\left(V(\phi^2)- F(\phi^2)R
+{1\over2}g^{\mu\nu}\partial_\mu\phi\partial_\nu\phi\right)
\"
2,"\begin{equation}
\label{eq:linrg}
\partial_t v_i=M_{ij}v_j,
\"
3,"\begin{equation}
\label{eq:scalar_potential}
V(\phi)=\sum_{n=0}^\infty \tilde\lambda_{2n}\phi^{2n}.
\"
4,"\begin{equation}
\label{eq:cutoff}
R_k(z)={2a z e^{-2az/k^2}\over 1-e^{-2az/k^2}}\ ,
\"
5,"\begin{equation}
\partial_t W_k=\partial_t \langle\Delta S_k\rangle
=\frac12\mathrm{Tr}\langle\phi\phi\rangle\partial_t R_k,
\"
6,"\begin{equation}
\frac{\delta^2 W_k}{\delta J\delta J}=
-\left(\frac{\delta^2\tilde\Gamma_k}{\delta\phi_{cl}\delta\phi_{cl}}\right)^{-1},
\"
7,"\begin{equation}
\label{eq:ERGE}
\partial_t\Gamma_k=
{1\over2}\mathrm{Tr}\left({\delta^2\Gamma_k\over\delta\phi\delta\phi}+R_k\right)^{-1}
\partial_tR_k.
\"
8,"\begin{equation}
\partial_t\Gamma_k=
{1\over2}\mathrm{Tr}\left(
{\partial_tP_k\over
P_k+V'+4\phi^2V''}
\right).
\"
9,"\begin{equation}
\partial_t\Gamma_k=
{\mathit{Vol}\over 32\pi^2}\tilde Q_2\left({\partial_tP_k\over
P_k+V'+4\phi^2V''}\right)
\"
10,"\begin{equation}
\tilde Q_n[f]=\frac1{\Gamma(n)}\int_0^{+\infty}\mathrm{d}z\,z^{n-1}f(z).
\"
11,"\begin{equation}
\tilde\lambda_{2n}=
{1\over n!}{\partial^n V\over\partial (\phi^2)^n}\Big|_{\phi=0}\ .
\"
12,"\begin{equation}
\partial_t \lambda_{2n}=
2(n-2)\lambda_{2n}+{k^{2(n-2)}\over Vol}{1\over n!}
{\partial^n\over\partial (\phi^2)^n}\partial_t \Gamma_k \Big|_{\phi=0}.
\"
13,"\begin{equation}
\label{eq:fp}
\beta_i(g_*)=0\ .
\"
14,"\begin{equation}
\label{eq:class}
\Gamma[g,\phi]=\int\,\mathrm{d}^4x\sqrt{g}\left(V(\phi^2)- F(\phi^2)R
+{1\over2}g^{\mu\nu}\partial_\mu\phi\partial_\nu\phi\right)
\"
15,"\begin{equation}
\label{eq:linrg}
\partial_t v_i=M_{ij}v_j,
\"
16,"\begin{equation}
\label{eq:scalar_potential}
V(\phi)=\sum_{n=0}^\infty \tilde\lambda_{2n}\phi^{2n}.
\"
17,"\begin{equation}
\label{eq:cutoff}
R_k(z)={2a z e^{-2az/k^2}\over 1-e^{-2az/k^2}}\ ,
\"
18,"\begin{equation}
\partial_t W_k=\partial_t \langle\Delta S_k\rangle
=\frac12\mathrm{Tr}\langle\phi\phi\rangle\partial_t R_k,
\"
19,"\begin{equation}
\frac{\delta^2 W_k}{\delta J\delta J}=
-\left(\frac{\delta^2\tilde\Gamma_k}{\delta\phi_{cl}\delta\phi_{cl}}\right)^{-1},
\"
20,"\begin{equation}
\label{eq:ERGE}
\partial_t\Gamma_k=
{1\over2}\mathrm{Tr}\left({\delta^2\Gamma_k\over\delta\phi\delta\phi}+R_k\right)^{-1}
\partial_tR_k.
\"
21,"\begin{equation}
\partial_t\Gamma_k=
{1\over2}\mathrm{Tr}\left(
{\partial_tP_k\over
P_k+V'+4\phi^2V''}
\right).
\"
22,"\begin{equation}
\partial_t\Gamma_k=
{\mathit{Vol}\over 32\pi^2}\tilde Q_2\left({\partial_tP_k\over
P_k+V'+4\phi^2V''}\right)
\"
23,"\begin{equation}
\tilde Q_n[f]=\frac1{\Gamma(n)}\int_0^{+\infty}\mathrm{d}z\,z^{n-1}f(z).
\"
24,"\begin{equation}
\tilde\lambda_{2n}=
{1\over n!}{\partial^n V\over\partial (\phi^2)^n}\Big|_{\phi=0}\ .
\"
25,"\begin{equation}
\partial_t \lambda_{2n}=
2(n-2)\lambda_{2n}+{k^{2(n-2)}\over Vol}{1\over n!}
{\partial^n\over\partial (\phi^2)^n}\partial_t \Gamma_k \Big|_{\phi=0}.
\"
