,fractions
0,\frac{1}{2}
1,"\frac{\exp(\sum_{\alpha=1}^{N_\phi} 
a_{i\alpha} \phi_\alpha)}{2n_i!}"
2,\frac{1}{2}
3,\frac{e^{\sum_\alpha a_{i\alpha} \phi_\alpha}}{2(n_i-1)!}
4,\frac{n_i-1}{n_i(D-2)}
5,\frac{{\tilde{d}}+1}{r}
6,"\frac{\sum_{i\in I} {\tilde{D}}_i(S'_i)^2 - \sum_{i\in \!\!\! / \, I} 
D_i(S'_i)^2}{2(D-2)}"
7,\frac{2{\tilde{d}}+1}{r}
8,\frac{1}{r}
9,\frac{\sum_i D_i(S'_i)^2}{2(D-2)}
10,\frac{{\tilde{d}}+1}{r}
11,\frac{1}{2}
12,\frac{{\tilde{d}}}{r}
13,\frac{1}{r}
14,\frac{1}{2}
15,\frac{1}{2}
16,\frac{{\tilde{d}}+1}{r}
17,\frac{1}{2}
18,\frac{1}{2}
19,\frac{2{\tilde{d}} +1}{r}
20,\frac{c_\chi-1/r^{2{\tilde{d}}}}{c_\chi-c_0}
21,\frac{R}{r}
22,\frac{R}{r}
23,\frac{1}{4}
24,\frac{1}{4}
25,"\frac{\sum_{i\in I} {\tilde{D}}_i(\dot{S}_i)^2 - 
  \sum_{i\in \!\!\! / \, I} D_i(\dot{S}_i)^2}{2(D-2)}"
26,\frac{1}{2}
27,\frac{1}{2}
28,\frac{1}{2}
29,\frac{1}{2}
30,\frac{1}{2}
31,\frac{16{\tilde{d}}({\tilde{d}}+1)c_\chi}{(c_\chi-1)^2}
32,\frac{-2\lambda_i e^{-\epsilon_\chi}}{\omega_i}
33,\frac{d^2}{d\vartheta^2}
34,\frac{p_j^2}{4\omega_j^2}
35,\frac{2}{D-2}
36,\frac{2 D_i {\tilde{D}}_i}{D-2}
37,\frac{p_i \sqrt{\Delta_{ii}}}{2 \omega_i}
38,\frac{d}{d\vartheta}
39,\frac{D-2}{2}
40,\frac{E_\chi}{2}
41,\frac{d}{d\vartheta}
42,\frac{p_i^2}{4 \omega_i^2}
43,\frac{d}{d\vartheta}
44,\frac{p_i\sqrt{\Delta_{ii}}}{2}
45,\frac{k}{r^6}
46,\frac{k}{r^6}
