,equation
0,"\begin{equation}}
\renewcommand{\)}{end{equation} \vspace{-.05in}\linebreak}


\newcounter{saveeqn}
\newcounter{savealpheqn}
\newcounter{savesection}

 \stepcounter{saveeqn}\setcounter{equation}{0}%
 \renewcommand{\theequation}{\mbox{\arabic{section}.\arabic{saveeqn}\alph{equation}}}
 \renewcommand{\)}{\"
1,"\begin{equation}}
\renewcommand{\)}{\"
2,"\begin{equation}}
\renewcommand{\)}{\"
3,"\begin{equation}
G_{p+1}=dC_{p}.
\"
4,"\begin{equation}
B\longrightarrow B+d\omega\sp
C_p\longrightarrow C_p+d\Lambda_{p-1}-B\wedge d\Lambda_{p-3}.
\"
5,"\begin{equation}
H=dB\sp
G_{p+1}=dC_p+H\wedge C_{p-2}.
\"
6,"\begin{equation}
0=ddC_p=d(G_{p+1}-H\wedge C_{p-2})=dG_{p+1}-H\wedge G_{p-1}. \label{bianchi}
\"
7,"\begin{equation}
ddC_p=dG_{p+1}-H\wedge G_{p-1}=j_p.
\"
8,"\begin{equation}
Q_U=\int_Uj_p=\int_Ud(dC_p)=\int_{\partial U}dC_p=\int_{\partial U}G_{p+1}-H\wedge C_{p-2}.
\"
9,"\begin{equation}
dj_p=-H\wedge j_{p-2}.
\"
10,"\begin{equation}
dG_2=G_0\wedge H=H
\"
11,"\begin{equation}
d_3 G_0=(Sq^3+H\wedge)G_0=H\neq 0
\"
12,"\begin{equation}
dG_2-G_0\wedge H=j_1
\"
13,"\begin{equation}
H\wedge G_{p-1}=dG_{p+1}
\"
14,"\begin{equation}
\int_{M^5\times\R}G_6=1.
\"
15,"\begin{equation}
d_3 G_6=Sq^3 G_6 + H\wedge G_6 = 0 + kx^9=kx^9
\"
16,"\begin{equation}
ddC_7=dG_8-H\wedge G_6=\delta(\textup{D0-branes})=kx^9. \label{sup}
\"
17,"\begin{equation}
M^8\times\R^{1,1}\longrightarrow\R^{1,1}
\"
18,"\begin{equation}
\int_{M^8} G_8-H\wedge C_5\mapsto k+\int_{M^8} G_8-H\wedge C_5.
\"
19,"\begin{equation}
\int_{M^5} C_5\mapsto -1+\int_{M^5} C_5.
\"
20,"\begin{equation}
\Delta \int_{M^5} C_5=\int_{S^1\times M^5} G_6=\int_{B^2\times M^5} dG_6=\int_{B^2\times M^5} \delta(\textup{D2-brane})=-1
\"
21,"\begin{equation}
H\mapsto H\sp G_3\mapsto G_3+H
\"
22,"\begin{equation}
\frac{G_4}{2\pi}=\frac{\textup{Tr}(F^2)}{16\pi^2}-\frac{\textup{Tr}(R^2)}{32\pi^2}. \label{cons}
\"
23,"\begin{equation}
Q_{M2}=\int_{S^3_D}T_3 \label{m2}
\"
24,"\begin{equation}
f_y:S^3_E\longrightarrow E_8\sp [f]=1\in\pi_3(E_8)=\Z.
\"
25,"\begin{equation}
F:S^3_D\times S^3_E\longrightarrow E_8.
\"
26,"\begin{equation}
g:S^3_D\longrightarrow E_8:y\mapsto F(y,x)=f_y(x)\sp [g]\in\pi_3(E_8)=\Z.
\"
27,"\begin{equation}
[g]=0\sp \int_{B^4}G_4=k\sp \partial B^4=S^3_D.
\"
28,"\begin{equation}
h:S^3_F\longrightarrow E_8\sp [h]=k\in \pi_3(E_8)=\Z.
\"
29,"\begin{equation}
F(x,y)\mapsto F\p (x,y)=h(x)F(x,y).
\"
30,"\begin{equation}
g(x)\mapsto g\p (x)=h(x)g(x)\sp
[g]\mapsto [h]+[g]=k+0=k.
\"
31,"\begin{equation}
\int_{S^3} H=k.
\"
