,equation
0,"\begin{equation}
e^{-1}\mathcal{L}=\frac{1}{2}R+g^{2}V-\frac{1}{4}G_{IJ}F_{\mu \nu
}^{I}F^{J\mu \nu }-\frac{1}{2}\mathcal{G}_{ij}\partial _{\mu }\phi
^{i}\partial ^{\mu }\phi ^{j}+\frac{e^{-1}}{48}\epsilon ^{\mu \nu \rho
\sigma \lambda }C_{IJK}F_{\mu \nu }^{I}F_{\rho \sigma }^{J}A_{\lambda
}^{K}\,,  \label{action}
\"
1,"\begin{equation}
V(X) = V_I V_J \left(6X^I X^J - \frac 92 \mathcal{G}^{ij}\partial_i
X^I \partial_j X^J \right)\,,  \label{scalarpot1}
\"
2,"\begin{equation}
\mathcal{D}_{\mu }\epsilon =\left[ \partial _{\mu }+\frac{1}{4}\omega _{\mu
ab}\Gamma ^{ab}-{\frac{3i}{2}}gV_{I}A_{\mu }^{I}\right] \epsilon .
\"
3,"\begin{equation}
ds^2 = e^{2V}(-dt^2 + dz^2) + e^{2W}(dr^2 + r^2 d\Omega_k^2)\,,
       \label{metric}
\"
4,"\begin{equation}
d\Omega_k^2 = d\theta^2 + F_k^2(\theta) d\phi^2\,,
\"
5,"\begin{equation}
F_k(\theta) = \left\{\begin{array}{l@{\,,\quad}l}
                     1 & k=0 \\ \sin\theta & k = 1 \\ \sinh\theta & k = -1\,.
                     \end{array} \right.
\"
6,"\begin{equation}
e^0_t = e^1_z = e^V\,, \quad e^2_r = e^W\,, \quad e^3_{\theta} = e^W r\,, \quad
e^4_{\phi} = e^W r F_k\,,  
\"
7,"\begin{equation}
F^I_{\theta\phi} = k q^I F_k(\theta)\,, \qquad
A^I_{\phi} = k q^I \int F_k(\theta) d\theta\,. \label{magnfields}
\"
8,"\begin{equation}
\Gamma_{34}\epsilon = i\epsilon\,, \qquad \Gamma_2\epsilon = \epsilon\,.
                      \label{susybreak}
\"
9,"\begin{equation}
V_I q^I = \frac{1}{3g}\,. \label{chargequant}
\"
10,"\begin{equation}
\omega^{34} = 3g V_I A^I\,,
\"
11,"\begin{equation}
\epsilon = e^{\frac 12 V}\epsilon_0\,, \label{killspin}
\"
12,"\begin{equation}
\left[- e^{-2W} \frac{k}{r^2} G_{IJ} q^J + \frac 32 e^{-W} \partial_r X_I +
3gV_I\right](\partial_i X^I)\epsilon = 0\,,
\"
13,"\begin{equation}
- e^{-2W} \frac{k}{r^2} G_{IJ} q^J + \frac 32 e^{-W} \partial_r X_I +
3gV_I = \gamma(r) X_I\,, \label{eqgamma}
\"
14,"\begin{equation}
\gamma(r) = - \frac 32 e^{-2W} \frac{kZ}{r^2} + 3g X^I V_I\,. \label{gamma}
\"
