,equation
0,"\begin{equation}
[\widehat{x}_{\mu},\widehat{x}_{\nu}]=i\theta_{\mu\nu}
\"
1,"\begin{equation}
S_{YM}=-\frac{1}{4}\int d^{d}x F_{\mu\nu}(x)\star F^{\mu\nu}(x)
\"
2,"\begin{equation}
f(x)\star
g(x)=e^{\frac{i}{2}\theta^{\mu\nu}\partial_{\mu}^{(\xi)}\partial_{\nu}^{(\eta)}}
f(x+\xi)g(x+\eta)\biggr|_{\xi,\eta\rightarrow 0}\\
\"
3,"\begin{equation}
F_{\mu\nu}(x)=\partial_{\mu}A_{\nu}(x)-\partial_{\nu}A_{\mu}(x)-ig[A_{\mu}(x),A_{\nu}(x)]_{M}
\"
4,"\begin{equation}
[f,g]_{M}=f\star g-g\star f
\"
5,"\begin{equation} A_{\mu}(x)\rightarrow
A'_{\mu}(x)=U(x)\star A_{\mu}(x)\star
U^{-1}(x)+\frac{i}{g}U(x)\star
\partial_{\mu}U^{-1}(x)
\"
6,"\begin{equation}
S_{YM-Matter}=\int
d^{4}x\left\{-\frac{1}{4}F^{\mu\nu}F_{\mu\nu}+\overline{\psi}i\partial\hspace{-0.2cm}/\psi
-ge^{\frac{i}{2}p\wedge
p'}\overline{\psi}A\hspace{-0.2cm}/\psi-m\overline{\psi}\psi\right\}
\"
7,"\begin{equation}
  \delta_{B}B(x)=0
 \"
8,"\begin{equation}
 S_{GF-ghost}=\int
 d^{d}x\left\{-\frac{1}{2\xi}\partial_{\mu}A^{\mu}(x)\star\partial_{\nu}A^{\nu}(x)
 +\partial^{\mu}\overline{c}(x)\star\left(\partial_{\mu}c(x)-i[A_{\mu}(x),c(x)]_{M}\right)\right\}
 \"
9,"\begin{equation}
S_{sources}=\int d^{d}x\left\{K^{\mu}\star A_{\mu}+J\star
B+(\overline{\eta}\star c-\overline{c}\star\eta)+H\star(c\star
c)+J^{\mu}\star D_{\mu}c\right\}
\"
10,"\begin{equation}
S_{tot}=S_{YM}+S_{Matter}+S_{gf-ghost}+S_{sources}=S_{inv}+S_{sources}
 \"
11,"\begin{equation}
\widetilde{\sum}_{(p)}=-ie^{2}\mu^{\epsilon}\int\frac{d^{d}k}{(2\pi)^{d}}
\gamma_{\nu}\frac{1}{(p\hspace{-0.2cm}/-k\hspace{-0.2cm}/)}\gamma^{\nu}\frac{1}{k^{2}}
\"
12,"\begin{equation}
  \Delta_{2}^{F}=-\frac{e^{2}}{(4\pi)^{2}}\left(2-\ln\frac{m^{2}}{\mu^{2}}-4\int_{0}^{1}dz\frac{1-z^{2}}{z}\right)
  \"
13,"\begin{equation}
  Z_{2}=1-\frac{e^{2}}{8\pi^{2}\epsilon}
  \"
14,"\begin{equation}
i\Pi^{(d)}_{\mu\nu}(p)=\frac{ie^{2}N_{f}}{6\pi^{2}\epsilon}(p_{\mu}p_{\nu}-\eta_{\mu\nu}p^{2})
=\frac{ie^{2}}{(4\pi)^{2}\epsilon}\frac{-8N_{f}}{3}(\eta_{\mu\nu}p^{2}-p_{\mu}p_{\nu})
  \"
15,"\begin{equation}
i\Pi_{\mu\nu}^{(abc)}=e^{2}\mu^{4-d}\int
  \frac{d^{d}k}{(2\pi)^{d}}
  \frac{1-cosp\wedge k}{k^{2}(p+k)^{2}}\textit{N}_{\mu\nu}^{(abc)}
  \"
16,"\begin{equation}
i\Pi_{\mu\nu}^{(abc)}=i\Pi_{\mu\nu(planar)}^{(abc)}+i\Pi_{\mu\nu(non-planar)}^{(abc)}
  \"
17,"\begin{equation}
i\Pi_{\mu\nu(planar)}^{(abc)}=e^{2}\mu^{4-d}\int_{0}^{1}dz\int
  \frac{d^{d}k}{(2\pi)^{d}}
  \frac{\textit{N}_{\mu\nu}^{(abc)}}{[k^{2}-M^{2}]^{2}}
  \"
18,"\begin{equation}
i\Pi_{\mu\nu(non-planar)}^{(abc)}=-e^{2}\mu^{4-d}\int_{0}^{1}dz\int
  \frac{d^{d}k}{(2\pi)^{d}}
  (cosp\wedge k)\frac{\textit{N}_{\mu\nu}^{(abc)}}{[k^{2}-M^{2}]^{2}}
  \"
