,equation
0,"\begin{equation}
\begin{array}{rcl}
&  & (f*g)(\mathbf{x}) = e^{\theta (\partial_1 \partial_{2^{\prime}} -
\partial_2 \partial_{1^{\prime}})}f(x_1, x_2)g(x_1^{\prime}, x_2^{\prime})|_{%
\mathbf{x} = \mathbf{x^{\prime}}} \\[4pt]
&  & = \sum_{n= 0}^{\infty} \frac{\theta^n}{n!}\sum_{k= 0}^{n} (-1)^k \left(%
\matrix{n\cr k\cr}\right)(\partial^{n-k}_1 \partial^k_2 f)(\partial^k_1
\partial^{n-k}_2 g)\,\,, \\
&  &
\end{array}
\label{1}
%\label{eq:star2}
\"
1,"\begin{equation}
f\ast g\left( \mathbf{\vec{x}}\right) =-\frac{1}{\left( \pi \theta \right)
^{2}}\int \int d^{2}x^{\prime }d^{2}x^{^{\prime \prime }}f\left( \mathbf{%
\vec{x}}^{\prime }\right) g\left( \mathbf{\vec{x}}^{\prime \prime }\right)
e^{-\frac{1}{\theta } \left( \mathbf{\vec{x}}^{\prime }-\mathbf{\vec{x}}%
\right) \times \left( \mathbf{\vec{x}}^{\prime \prime }-\mathbf{\vec{x}}%
\right) }.  \label{Bakerform}
\"
2,"\begin{equation}
e^{\mathbf{{k}\cdot {x}}}*e^{\mathbf{{\ k^{\prime }}\cdot {x}}}=e^{\theta
\mathbf{{k }\times {k^{\prime }}}} e^{\left( \mathbf{{k}+ {k^{\prime }}}%
\right) \cdot {x}}.  \label{eq:com}
\"
3,"\begin{equation}
(f * g)(\mathbf{x}) = f(\hat x_1, \hat x_2) g(\mathbf{x}),  \label{eq:oper2}
\"
4,"\begin{equation}
\hat x_i = x_i + \theta \epsilon_{i j} \partial_j, \qquad [\hat x_1, \hat
x_2] = 2\theta\,\,.  \label{eq:com1}
\"
5,"\begin{equation}
\chi_x = U \,*\,\chi\,\,,\,\,\,\,\,\chi_t = V \,*\,\chi\,\,,
\label{eq:lin1}
\"
6,"\begin{equation}
U = -\frac{1}{2\nu}\,u\,\,, \,\,\,V = -\frac{1}{2\nu}(\nu u_x - \frac{1}{2}
u*u)\,\,.  \label{eq:pot}
\"
7,"\begin{equation}
U_t - V_x + U * V - V * U = U_t - V_x + 2\theta\{ U , V\}_\theta = 0\,\,,
\label{eq:zc}
\"
8,"\begin{equation}
u_t + u_x \,*\, u = \nu\, u_{xx}.  \label{eq:NB}
\"
9,"\begin{equation}
\chi \, * \,_{*}\chi^{-1} = 1\,\,,  \label{eq:inv}
\"
10,"\begin{equation}
u = (- 2\nu) \, \chi_x \,*\,_{*}\chi^{-1}\,\,  \label{eq:CH}
\"
11,"\begin{equation}
\chi_t = \nu \,\chi_{xx}\,\,,  \label{eq:heat}
\"
